stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2,stationName,temperature,pressure,humidity,wind_direction,wind_speed
nongzhanguan,2017-01-01 14:00:00,398.0,469.0,124.0,6.4,9.0,7.0,beijing_grid_324,-2.93,1021.29,63.17,312.03,2.72
nongzhanguan,2017-01-01 15:00:00,392.0,480.0,119.0,6.6,10.0,8.0,beijing_grid_324,-2.97,1021.49,62.86,329.1,5.21
nongzhanguan,2017-01-01 16:00:00,381.0,479.0,124.0,6.9,10.0,8.0,beijing_grid_324,-2.55,1021.63,56.86,337.57,8.04
nongzhanguan,2017-01-01 17:00:00,407.0,502.0,122.0,7.7,11.0,8.0,beijing_grid_324,-2.12,1021.76,50.86,341.58,10.95
nongzhanguan,2017-01-01 18:00:00,404.617615765511,496.55567456651994,119.03774270893231,7.763634585472346,10.78860638999202,8.251435464416726,beijing_grid_324,-1.7,1021.9,44.86,343.91,13.9
nongzhanguan,2017-01-01 19:00:00,393.0,472.0,118.0,7.5,10.0,8.0,beijing_grid_324,-1.97,1022.15,45.0,345.33,14.04
nongzhanguan,2017-01-01 20:00:00,376.0,445.46974853451576,117.0,7.1,9.0,7.0,beijing_grid_324,-2.23,1022.41,45.14,346.73,14.2
nongzhanguan,2017-01-01 21:00:00,227.0,416.9649201700673,99.0,4.2,6.0,8.0,beijing_grid_324,-2.49,1022.66,45.29,348.1,14.36
nongzhanguan,2017-01-01 22:00:00,89.0,386.4855149066545,71.0,0.2,12.0,11.0,beijing_grid_324,-2.77,1023.12,45.2,347.59,13.31
nongzhanguan,2017-01-01 23:00:00,48.0,354.0315327442775,62.0,1.2,18.0,10.0,beijing_grid_324,-3.06,1023.57,45.11,347.0,12.26
nongzhanguan,2017-01-02 00:00:00,26.0,320.7493567885174,66.0,0.1,15.0,8.0,beijing_grid_324,-3.34,1024.03,45.03,346.29,11.22
nongzhanguan,2017-01-02 01:00:00,13.0,293.51728567286085,63.0,0.8,19.0,10.0,beijing_grid_324,-1.02,1024.23,38.53,342.65,10.44
nongzhanguan,2017-01-02 02:00:00,15.0,273.4817025028891,37.0,0.7,44.0,9.0,beijing_grid_324,1.29,1024.44,32.04,338.46,9.71
nongzhanguan,2017-01-02 03:00:00,11.0,260.64260727860216,38.0,0.7,49.0,11.0,beijing_grid_324,3.6,1024.64,25.54,333.61,9.05
nongzhanguan,2017-01-02 04:00:00,181.0,255.0,98.0,3.6,35.0,14.0,beijing_grid_324,4.44,1024.14,24.64,323.87,5.73
nongzhanguan,2017-01-02 05:00:00,235.0,256.5538806670825,123.0,4.4,34.0,18.0,beijing_grid_324,5.27,1023.64,23.73,292.83,2.97
nongzhanguan,2017-01-02 06:00:00,212.0,262.0,120.0,3.9,40.0,17.0,beijing_grid_324,6.1,1023.14,22.83,222.0,3.13
