station_id,utc_time,PM2.5 (ug-m3),PM10 (ug-m3),NO2 (ug-m3),stationName,longitude,latitude,temperature,pressure,humidity,wind_direction,wind_speed/kph
LW2,2017-01-01 00:00:00,35.3,42.3,25.2,london_grid_430,0.0,51.5,5.69,1020.25,92.0,222.32,15.24
LW2,2017-01-01 01:00:00,18.5,32.9,35.6,london_grid_430,0.0,51.5,5.76,1019.05,90.4,220.78,16.24
LW2,2017-01-01 02:00:00,17.0,26.1,27.9,london_grid_430,0.0,51.5,5.82,1017.86,88.8,219.41,17.26
LW2,2017-01-01 03:00:00,15.9,21.2,20.2,london_grid_430,0.0,51.5,5.89,1016.66,87.2,218.2,18.28
LW2,2017-01-01 04:00:00,20.6,23.3,17.6,london_grid_430,0.0,51.5,6.07,1015.71,87.57,216.38,18.74
LW2,2017-01-01 05:00:00,21.2,25.6,13.1,london_grid_430,0.0,51.5,6.25,1014.75,87.93,214.64,19.21
LW2,2017-01-01 06:00:00,19.7,24.5,22.7,london_grid_430,0.0,51.5,6.43,1013.8,88.3,212.99,19.7
LW2,2017-01-01 07:00:00,20.8,22.9,19.5,london_grid_430,0.0,51.5,6.67,1013.24,89.07,210.83,19.2
LW2,2017-01-01 08:00:00,18.9,23.5,23.3,london_grid_430,0.0,51.5,6.9,1012.69,89.83,208.55,18.73
LW2,2017-01-01 09:00:00,17.5,18.7,18.2,london_grid_430,0.0,51.5,7.14,1012.13,90.6,206.16,18.29
LW2,2017-01-01 10:00:00,14.3,16.2,27.2,london_grid_430,0.0,51.5,7.94,1011.8,88.73,211.31,18.24
LW2,2017-01-01 11:00:00,9.9,14.8,35.6,london_grid_430,0.0,51.5,8.75,1011.46,86.87,216.44,18.35
LW2,2017-01-01 12:00:00,8.6,12.8,36.2,london_grid_430,0.0,51.5,9.55,1011.13,85.0,221.47,18.59
LW2,2017-01-01 13:00:00,10.4,11.4,37.4,london_grid_430,0.0,51.5,8.53,1011.31,88.07,245.12,8.93
LW2,2017-01-01 14:00:00,7.0,10.8,39.4,london_grid_430,0.0,51.5,7.5,1011.5,91.13,328.8,7.51
LW2,2017-01-01 15:00:00,1.3,4.0,32.1,london_grid_430,0.0,51.5,6.48,1011.68,94.2,1.12,16.6
LW2,2017-01-01 16:00:00,5.8,7.7,32.8,london_grid_430,0.0,51.5,5.97,1012.58,92.23,11.57,18.67
LW2,2017-01-01 17:00:00,9.4,10.3,33.4,london_grid_430,0.0,51.5,5.47,1013.48,90.27,19.73,21.23
LW2,2017-01-01 18:00:00,2.1,7.3,34.1,london_grid_430,0.0,51.5,4.96,1014.39,88.3,26.03,24.12
LW2,2017-01-01 19:00:00,5.3,10.2,44.2,london_grid_430,0.0,51.5,4.8,1015.31,88.43,24.22,22.43
LW2,2017-01-01 20:00:00,6.4,11.3,42.9,london_grid_430,0.0,51.5,4.65,1016.23,88.57,22.12,20.78
LW2,2017-01-01 21:00:00,8.4,11.2,41.0,london_grid_430,0.0,51.5,4.49,1017.15,88.7,19.66,19.15
LW2,2017-01-01 22:00:00,14.0,13.1,34.0,london_grid_430,0.0,51.5,4.45,1017.92,88.17,20.39,18.87
LW2,2017-01-01 23:00:00,1.9,10.1,31.5,london_grid_430,0.0,51.5,4.42,1018.7,87.63,21.15,18.59
LW2,2017-01-02 00:00:00,4.5,9.4,28.5,london_grid_430,0.0,51.5,4.38,1019.47,87.1,21.93,18.32
LW2,2017-01-02 01:00:00,7.5,12.4,26.8,london_grid_430,0.0,51.5,4.11,1020.0,87.27,18.74,18.97
LW2,2017-01-02 02:00:00,4.1,6.8,21.3,london_grid_430,0.0,51.5,3.83,1020.54,87.43,15.78,19.68
LW2,2017-01-02 03:00:00,6.7,8.9,21.3,london_grid_430,0.0,51.5,3.56,1021.07,87.6,13.03,20.43
LW2,2017-01-02 04:00:00,7.8,12.6,24.5,london_grid_430,0.0,51.5,3.06,1021.72,88.8,14.27,18.8
LW2,2017-01-02 05:00:00,3.0,13.1,28.9,london_grid_430,0.0,51.5,2.57,1022.37,90.0,15.74,17.17
LW2,2017-01-02 06:00:00,11.2,14.9,32.1,london_grid_430,0.0,51.5,2.07,1023.02,91.2,17.51,15.55
LW2,2017-01-02 07:00:00,4.7,14.4,34.7,london_grid_430,0.0,51.5,1.78,1023.47,91.43,9.96,14.99
LW2,2017-01-02 08:00:00,2.9,14.4,39.8,london_grid_430,0.0,51.5,1.48,1023.91,91.67,1.97,14.7
LW2,2017-01-02 09:00:00,3.9,13.1,39.2,london_grid_430,0.0,51.5,1.19,1024.35,91.9,353.81,14.7
LW2,2017-01-02 10:00:00,3.6,9.0,37.9,london_grid_430,0.0,51.5,2.08,1024.91,88.47,355.32,15.88
LW2,2017-01-02 11:00:00,-3.5,12.1,37.9,london_grid_430,0.0,51.5,2.96,1025.46,85.03,356.61,17.07
LW2,2017-01-02 12:00:00,15.3,21.0,43.7,london_grid_430,0.0,51.5,3.85,1026.01,81.6,357.74,18.27
LW2,2017-01-02 13:00:00,15.7,22.2,41.7,london_grid_430,0.0,51.5,3.59,1025.95,82.93,353.7,15.86
LW2,2017-01-02 14:00:00,36.3,26.6,42.4,london_grid_430,0.0,51.5,3.34,1025.89,84.27,348.26,13.57
LW2,2017-01-02 15:00:00,31.4,31.8,47.5,london_grid_430,0.0,51.5,3.08,1025.83,85.6,340.71,11.44
LW2,2017-01-02 16:00:00,28.6,36.0,50.0,london_grid_430,0.0,51.5,2.14,1026.09,88.27,334.77,11.29
